Device time,"Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Control module voltage (V)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel used (L)","Fuel used (total) (L)","Fuel used price (HRK)","Fuel used price (total) (HRK)","Instant engine power (based on acceleration) (kW)","Instant engine power (based on fuel consumption) (kW)","Instant engine torque (based on fuel consumption) (N⋅m)","Intake manifold absolute pressure (kPa)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:28:05.195,,,,24.0893207032958,,,,,,1.55440801775,15.4149085873055,,,,,,,,,,,,,,,,47,
18-09-2020 18:28:05.241,,,,24.0942383937735,,,,,,1.55503233355555,15.4155329031111,,,,,,,97.4740150877541,,,,,,,,6.91740431099277,49,
18-09-2020 18:28:05.287,,,,24.0992066444336,,,,,,1.55566338958333,15.4161639591389,,,,,,,96.6558052554006,,,,,,,,6.79922711825501,49,
18-09-2020 18:28:05.333,,,,24.1043528680072,,,,,,1.55630475347222,15.4168053230278,,,,,,,84.6291309953829,,,,,,,,4.52242798666571,50,
18-09-2020 18:28:05.378,,,,24.1093397906511,,,,,,1.55692656875,15.4174271383056,,,,,,,84.8299598512914,,,,,,,,4.55085434098714,50,
18-09-2020 18:28:05.422,,,,24.1144109077312,,,,,,1.55754777425,15.4180483438056,,,,,,,78.000119006719,,,,,,,,3.06640295601245,51,
18-09-2020 18:28:05.470,,,,24.1200167731143,,,,,,1.55823478675,15.4187353563056,,,,,,,77.7440428277927,,,,,,,,3.03086732269184,51,
18-09-2020 18:28:05.518,,,,24.1255308635173,,,,,,1.55891080025,15.4194113698055,,,,,,,66.7357053500634,,,,,,,,1.503242825488,51,
18-09-2020 18:28:05.563,,,,24.1311118883616,,,,,,1.55957286447222,15.4200734340278,,,,,,,96.4488808063495,,,,,,,,4.50109583679242,53,
18-09-2020 18:28:05.608,,,,24.1366735093118,,,,,,1.56023289261111,15.4207334621667,,,,,,,85.1048960067989,,,,,,,,2.98629749340342,53,
18-09-2020 18:28:05.653,,,,24.1424942781722,,,,,,1.56091340811111,15.4214139776667,,,,,,,101.121205111059,,,,,,,,4.55581529777173,54,
18-09-2020 18:28:05.701,,,,24.1486276692625,,,,,,1.56163078011111,15.4221313496667,,,,,,,101.095473921313,,,,,,,,4.55244295925545,54,
18-09-2020 18:28:05.750,,,,24.1550735255685,,,,,,1.56237405775,15.4228746273055,,,,,,,93.2566724011372,,,,,,,,2.9777644373931,55,
18-09-2020 18:28:05.796,,,,24.1611689157078,,,,,,1.56307720677778,15.4235777763333,,,,,,,93.0999169582862,,,,,,,,2.95759355045856,55,
18-09-2020 18:28:05.839,,,,24.1670720772935,,,,,,1.563749045,15.4242496145555,,,,,,,97.6862984488762,,,,,,,,2.99222774826843,56,
18-09-2020 18:28:05.885,,,,24.1733133645103,,,,,,1.56445962277778,15.4249601923333,,,,,,,97.9583974241661,,,,,,,,3.02661551202193,56,
18-09-2020 18:28:05.929,,,,24.1796137984604,,,,,,1.56516778602778,15.4256683555833,,,,,,,102.944148778941,,,,,,,,3.09143646748727,57,
18-09-2020 18:28:05.976,,,,24.1862383127047,,,,,,1.56591268261111,15.4264132521667,,,,,,,102.812753384566,,,,,,,,3.07512209618527,57,
18-09-2020 18:28:06.023,,,,24.1931319486202,,,,,,1.56666923305555,15.4271698026111,,,,,,,124.387599941028,,,,,,,,4.53841752279375,59,
18-09-2020 18:28:06.070,,,,24.2001884131129,,,,,,1.56744397844444,15.427944548,,,,,,,124.066800203363,,,,,,,,4.49993646089717,59,
18-09-2020 18:28:06.116,,,,24.2070928150755,,,,,,1.56820231036111,15.4287028799167,,,,,,,111.353657077456,,,,,,,,2.9749500282769,59,
18-09-2020 18:28:06.162,,,,24.2141198269171,,,,,,1.56896556202778,15.4294661315833,,,,,,,129.112436823628,,,,,,,,4.49212808458713,60,
18-09-2020 18:28:06.231,,,,24.2246846071682,,,,,,1.57011368369444,15.43061425325,,,,,,,102.340244762727,,,,,,,,1.33423271292046,60,
18-09-2020 18:28:06.279,,,,24.2322886632719,,,,,,1.57093133786111,15.4314319074167,,,,,,,118.541415871447,,,,,,,,2.65511923450151,61,
18-09-2020 18:28:06.326,,,,24.2400303248256,,,,,,1.57174708111111,15.4322476506667,,,,,,,152.574791669526,,,,,,,,5.30205376112848,63,
18-09-2020 18:28:06.373,,,,24.2478398994321,,,,,,1.57257031611111,15.4330708856667,,,,,,,140.568028844179,,,,,,,,3.95324481543802,63,
18-09-2020 18:28:06.419,,,,24.2555367329972,,,,,,1.57338200461111,15.4338825741667,,,,,,,144.776225044108,,,,,,,,4.42598278505144,63,
18-09-2020 18:28:06.466,,,,24.2635508975569,,,,,,1.57421929883333,15.4347198683889,,,,,,,150.74799501336,,,,,,,,4.45344634398776,64,
18-09-2020 18:28:06.511,,,,24.2711867696736,,,,,,1.57501737527778,15.4355179448333,,,,,,,124.022625547452,,,,,,,,1.4980971768898,64,
18-09-2020 18:28:06.582,,,,24.2834630063308,,,,,,1.57628913819444,15.43678970775,,,,,,,140.172386017724,,,,,,,,2.66075128441116,65,
18-09-2020 18:28:06.628,,,,24.2919688258387,,,,,,1.57715531419444,15.43765588375,,,,,,,177.073954859593,,,,,,,,5.31570814614732,67,
18-09-2020 18:28:06.676,,,,24.3007855053615,,,,,,1.57805351991666,15.4385540894722,,,,,,,164.294102406728,,,,,,,,3.96576309134088,67,
18-09-2020 18:28:06.723,,,,24.3095740819114,,,,,,1.57894180391666,15.4394423734722,,,,,,,182.810307610122,,,,,,,,5.23502048620567,68,
18-09-2020 18:28:06.770,,,,24.3182588007085,,,,,,1.57981992002778,15.4403204895833,,,,,,,175.02531791394,,,,,,,,4.42477954420877,68,
18-09-2020 18:28:06.816,,,,24.3269551216505,,,,,,1.58069957180555,15.4412001413611,,,,,,,146.680412267049,,,,,,,,1.4747174441377,68,
18-09-2020 18:28:06.863,,,,24.3357547084828,,,,,,1.58158288872222,15.4420834582778,,,,,,,167.533658652204,,,,,,,,2.98375375915677,69,
18-09-2020 18:28:06.909,,,,24.3445714090695,,,,,,1.58246827372222,15.4429688432778,,,,,,,153.054480824145,,,,,,,,1.49863950508449,69,
18-09-2020 18:28:06.955,,,,24.3537691399833,,,,,,1.58337831227778,15.4438788818333,,,,,,,196.029550511974,,,,,,,,4.50504754537078,71,
18-09-2020 18:28:07.002,,,,24.3630671368236,,,,,,1.584298634,15.4447992035555,,,,,,,196.006839423285,,,,,,,,4.50278371094578,71,
18-09-2020 18:28:07.047,,,,24.3723949938945,,,,,,1.585215624,15.4457161935555,,,,,,,203.164457607026,,,,,,,,4.50847683815109,72,
18-09-2020 18:28:07.118,,,,24.3868064794398,,,,,,1.586633062,15.4471336315555,,,,,,,197.758456586279,,,,,,,,3.97709258305641,72,
18-09-2020 18:28:07.164,,,,24.3963452195443,,,,,,1.58756517263889,15.4480657421944,,,,,,,191.311277545974,,,,,,,,2.65329068540017,73,
18-09-2020 18:28:07.211,,,,24.4060832301659,,,,,,1.58851714941666,15.4490177189722,,,,,,,191.277713901449,,,,,,,,2.65003673215914,73,
18-09-2020 18:28:07.256,,,,24.4155126916648,,,,,,1.58943308852778,15.4499336580833,,,,,,,198.65240901556,,,,,,,,2.66630874138122,74,
18-09-2020 18:28:07.301,,,,24.425040382941,,,,,,1.59035892925,15.4508594988055,,,,,,,202.598436598153,,,,,,,,3.04370140388292,74,
18-09-2020 18:28:07.346,,,,24.4348465425655,,,,,,1.59130597925,15.4518065488055,,,,,,,210.13850608387,,,,,,,,3.0524560916401,75,
18-09-2020 18:28:07.393,,,,24.4449239511086,,,,,,1.59227960216666,15.4527801717222,,,,,,,210.174608314872,,,,,,,,3.05586282256236,75,
18-09-2020 18:28:07.439,,,,24.4550659682983,,,,,,1.59325365616666,15.4537542257222,,,,,,,217.52775562148,,,,,,,,3.02927583040781,76,
18-09-2020 18:28:07.485,,,,24.4652332446229,,,,,,1.59423053694444,15.4547311065,,,,,,,217.314518040757,,,,,,,,3.00941875845346,76,
18-09-2020 18:28:07.548,,,,24.4792683576474,,,,,,1.59557139997222,15.4560719695278,,,,,,,222.347031240199,,,,,,,,2.75282206930846,77,
18-09-2020 18:28:07.599,,,,24.4906152068809,,,,,,1.59665593427778,15.4571565038333,,,,,,,221.764112764241,,,,,,,,2.69924460560014,77,
18-09-2020 18:28:07.644,,,,24.5009944013492,,,,,,1.59764254544444,15.458143115,,,,,,,229.830633930155,,,,,,,,2.70753616699737,78,
18-09-2020 18:28:07.690,,,,24.5114928007579,,,,,,1.59864078944444,15.459141359,,,,,,,229.856105704048,,,,,,,,2.70984732503383,78,
18-09-2020 18:28:07.736,,,,24.5219147731905,,,,,,1.59963219544444,15.460132765,,,,,,,216.266144969031,,,,,,,,1.47677470514126,78,
18-09-2020 18:28:07.784,,,,24.5327881354947,,,,,,1.60066694344444,15.461167513,,,,,,,216.526043552079,,,,,,,,1.50035636464373,78,
18-09-2020 18:28:07.885,,,,24.5558976619871,,,,,,1.60286758127778,15.4633681508333,,,,,,,199.990290705813,,,,,,,,0,78,
18-09-2020 18:28:07.933,,,,24.5665917764748,,,,,,1.60388654077778,15.4643871103333,,,,,,,199.990290705813,,,,,,,,0,78,
18-09-2020 18:28:07.978,,,,24.576977375561,,,,,,1.60487652977778,15.4653770993333,,,,,,,199.990290705813,,,,,,,,0,78,
18-09-2020 18:28:08.026,,,,24.5877086369658,,,,,,1.60590602833333,15.4664065978889,,,,,,,179.92937674426,,,,,,,,-1.14588836462204,77,
18-09-2020 18:28:08.074,,,,24.5982626344904,,,,,,1.60691892055555,15.4674194901111,,,,,,,176.343603959761,,,,,,,,-1.47546551674786,77,
18-09-2020 18:28:08.120,,,,24.6085715842336,,,,,,1.60790869994444,15.4684092695,,,,,,,176.273120239616,,,,,,,,-1.48194384796205,77,
18-09-2020 18:28:08.167,,,,24.6192856544915,,,,,,1.60893162227778,15.4694321918333,,,,,,,,,,,,,,,,78,
18-09-2020 18:28:08.213,,,,24.6296700178219,,,,,,1.60992345511111,15.4704240246667,,,,,,,216.392357914212,,,,,,,,1.48822652093476,78,
18-09-2020 18:28:08.260,,,,24.6404932728955,,,,,,1.61095161816666,15.4714521877222,,,,,,,241.102810473827,,,,,,,,2.9851293393855,79,
18-09-2020 18:28:08.439,,,,24.6817591877125,,,,,,1.61487542308333,15.4753759926389,,,,,,,227.244427484659,,,,,,,,1.74361847842227,79,
18-09-2020 18:28:08.641,,,,24.7301689945226,,,,,,1.61943480283333,15.4799353723889,,,,,,,244.084466603903,,,,,,,,1.75790918500518,81,
18-09-2020 18:28:08.846,,,,24.7807349391605,,,,,,1.62415552466666,15.4846560942222,,,,,,,266.702333422564,,,,,,,,2.19431925853075,83,
18-09-2020 18:28:09.112,,,,24.848604409345,,,,,,1.63044132188889,15.4909418914444,,,,,,,282.293451917876,,,,,,,,1.95523489703244,85,
18-09-2020 18:28:09.217,,,,24.8761753671849,,,,,,1.63297478605555,15.4934753556111,,,,,,,312.604252424743,,,,,,,,2.85462059594487,87,
18-09-2020 18:28:09.263,,,,24.8884888917381,,,,,,1.63410186561111,15.4946024351667,,,,,,,326.066391209857,,,,,,,,3.12636879125043,88,
18-09-2020 18:28:09.309,,,,24.9008122921911,,,,,,1.63523028472222,15.4957308542778,,,,,,,324.457705333828,,,,,,,,2.99699281740701,88,
18-09-2020 18:28:09.355,,,,24.9132541352203,,,,,,1.63636497044444,15.49686554,,,,,,,354.590581030794,,,,,,,,4.572046607626,89,
18-09-2020 18:28:09.399,,,,24.9249863672487,,,,,,1.63743533388889,15.4979359034444,,,,,,,335.585902369103,,,,,,,,3.06079916364275,89,
18-09-2020 18:28:09.443,,,,24.9373109553305,,,,,,1.63855532638889,15.4990558959444,,,,,,,346.464052670129,,,,,,,,3.08582830266174,90,
18-09-2020 18:28:09.490,,,,24.9502144415732,,,,,,1.63972839388889,15.5002289634444,,,,,,,346.273842669133,,,,,,,,3.07087091004522,90,
18-09-2020 18:28:09.534,,,,24.9622910333571,,,,,,1.64082207486111,15.5013226444167,,,,,,,357.644894506157,,,,,,,,3.11614955099713,91,
18-09-2020 18:28:09.579,,,,24.9751022769758,,,,,,1.64198272677778,15.5024832963333,,,,,,,357.070600385628,,,,,,,,3.07148550799422,91,
18-09-2020 18:28:09.628,,,,24.9887370504451,,,,,,1.64321341844444,15.503713988,,,,,,,367.32711131378,,,,,,,,3.01282644577105,92,
18-09-2020 18:28:09.675,,,,25.0020682712276,,,,,,1.64441720777778,15.5049177773333,,,,,,,367.318914597369,,,,,,,,3.0121958992447,92,
18-09-2020 18:28:09.719,,,,25.0147090962324,,,,,,1.64555908622222,15.5060596557778,,,,,,,347.588569160101,,,,,,,,1.49440509675825,92,
18-09-2020 18:28:09.763,,,,25.0272700023827,,,,,,1.64668967430555,15.5071902438611,,,,,,,378.717076565859,,,,,,,,3.02398126002525,93,
18-09-2020 18:28:09.809,,,,25.040342046323,,,,,,1.64786662547222,15.5083671950278,,,,,,,359.133187476422,,,,,,,,1.53365605137429,93,
18-09-2020 18:28:09.854,,,,25.0536530995517,,,,,,1.64906093725,15.5095615068056,,,,,,,391.079861890611,,,,,,,,3.09043732160451,94,
18-09-2020 18:28:09.898,,,,25.0664403911572,,,,,,1.65020868769444,15.51070925725,,,,,,,391.256045750694,,,,,,,,3.10370220151184,94,
18-09-2020 18:28:09.943,,,,25.079293291345,,,,,,1.65136273613889,15.5118633056944,,,,,,,370.591088493315,,,,,,,,1.54783791189979,94,
18-09-2020 18:28:09.988,,,,25.0925775787577,,,,,,1.65255597475,15.5130565443055,,,,,,,370.576916288734,,,,,,,,1.54677088685161,94,
18-09-2020 18:28:10.033,,,,25.1059949987603,,,,,,1.65375256675,15.5142531363056,,,,,,,415.01849223816,,,,,,,,3.10842741921446,96,
18-09-2020 18:28:10.073,,,,25.1179790785565,,,,,,1.65482171875,15.5153222883055,,,,,,,415.948791749654,,,,,,,,3.17701044080003,96,
18-09-2020 18:28:10.119,,,,25.1316140757167,,,,,,1.65603857208333,15.5165391416389,,,,,,,415.599406930735,,,,,,,,3.15125328809646,96,
18-09-2020 18:28:10.163,,,,25.1447255796954,,,,,,1.65720916675,15.5177097363055,,,,,,,416.043114213356,,,,,,,,3.18396402884799,96,
18-09-2020 18:28:10.210,,,,25.1587821277864,,,,,,1.65846460675,15.5189651763055,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:10.260,,,,25.174079114692,,,,,,1.65982640861111,15.5203269781667,,,,,,,404.968153402941,,,,,,,,1.48408476403557,97,
18-09-2020 18:28:10.306,,,,25.1877307597465,,,,,,1.66104222547222,15.5215427950278,,,,,,,405.025367858456,,,,,,,,1.48825921236917,97,
18-09-2020 18:28:10.353,,,,25.2021877352357,,,,,,1.66232568519444,15.52282625475,,,,,,,437.167405001559,,,,,,,,2.92631457951961,98,
18-09-2020 18:28:10.398,,,,25.2161147773194,,,,,,1.66356255680555,15.5240631263611,,,,,,,437.519953630685,,,,,,,,2.95177455668331,98,
18-09-2020 18:28:10.442,,,,25.2297571632662,,,,,,1.66477038155555,15.5252709511111,,,,,,,451.713086144705,,,,,,,,3.05968490630511,99,
18-09-2020 18:28:10.486,,,,25.2433156626146,,,,,,1.66597122680555,15.5264717963611,,,,,,,452.039315026626,,,,,,,,3.08300618013253,99,
18-09-2020 18:28:10.530,,,,25.2571579465197,,,,,,1.66719350458333,15.5276940741389,,,,,,,465.759300366972,,,,,,,,3.13732281577233,100,
18-09-2020 18:28:10.575,,,,25.2714659466466,,,,,,1.66845733791666,15.5289579074722,,,,,,,465.743459667392,,,,,,,,3.13620172852386,100,
18-09-2020 18:28:10.619,,,,25.2853650807035,,,,,,1.66968554347222,15.5301861130278,,,,,,,443.54951368497,,,,,,,,1.5654788126532,100,
18-09-2020 18:28:10.665,,,,25.2997140936957,,,,,,1.67094973522222,15.5314503047778,,,,,,,478.549745308424,,,,,,,,3.10771102663109,101,
18-09-2020 18:28:10.707,,,,25.3132376725944,,,,,,1.67214164463889,15.5326422141944,,,,,,,456.560931262394,,,,,,,,1.56691380031125,101,
18-09-2020 18:28:10.751,,,,25.3275244829861,,,,,,1.67339716547222,15.5338977350278,,,,,,,492.70122190791,,,,,,,,3.15539493333187,102,
18-09-2020 18:28:10.796,,,,25.3420708454095,,,,,,1.67467598197222,15.5351765515278,,,,,,,492.464621770987,,,,,,,,3.13897845963924,102,
18-09-2020 18:28:10.840,,,,25.3559817159014,,,,,,1.67589937847222,15.5363999480278,,,,,,,470.088909354817,,,,,,,,1.5864421889044,102,
18-09-2020 18:28:10.885,,,,25.3707157135738,,,,,,1.67719563980555,15.5376962093611,,,,,,,469.670172293614,,,,,,,,1.5573881653575,102,
18-09-2020 18:28:10.930,,,,25.3852371087079,,,,,,1.67847067394444,15.5389712435,,,,,,,483.147235571525,,,,,,,,1.55559936123357,103,
18-09-2020 18:28:10.975,,,,25.3998194228475,,,,,,1.67974938747222,15.5402499570278,,,,,,,483.194396450612,,,,,,,,1.55883984404618,103,
18-09-2020 18:28:11.021,,,,25.4152351488926,,,,,,1.68109857658333,15.5415991461389,,,,,,,518.975485268023,,,,,,,,3.05713242446009,104,
18-09-2020 18:28:11.068,,,,25.4304772844854,,,,,,1.68243311036111,15.5429336799167,,,,,,,518.872953843993,,,,,,,,3.05015510343717,104,
18-09-2020 18:28:11.113,,,,25.445312964501,,,,,,1.68373254702778,15.5442331165833,,,,,,,496.403578890305,,,,,,,,1.52110151113525,104,
18-09-2020 18:28:11.158,,,,25.4602550132879,,,,,,1.68504177125,15.5455423408055,,,,,,,496.33119317994,,,,,,,,1.51617562286769,104,
18-09-2020 18:28:11.203,,,,25.4751307652391,,,,,,1.68634573480555,15.5468463043611,,,,,,,474.051059417873,,,,,,,,0,104,
18-09-2020 18:28:11.246,,,,25.4893749049137,,,,,,1.68759476036111,15.5480953299167,,,,,,,474.051059417873,,,,,,,,0,104,
18-09-2020 18:28:11.290,,,,25.5036811487754,,,,,,1.68884968791666,15.5493502574722,,,,,,,474.051059417873,,,,,,,,0,104,
18-09-2020 18:28:11.356,,,,25.5251103229203,,,,,,1.69073623877778,15.5512368083333,,,,,,,440.064171883491,,,,,,,,-1.4046916701784,103,
18-09-2020 18:28:11.401,,,,25.5398185538238,,,,,,1.69203170697222,15.5525322765278,,,,,,,440.086879902141,,,,,,,,-1.40313137389966,103,
18-09-2020 18:28:11.444,,,,25.5539786588209,,,,,,1.69327937172222,15.5537799412778,,,,,,,440.128632203353,,,,,,,,-1.40026252121748,103,
18-09-2020 18:28:11.490,,,,25.5685946148112,,,,,,1.69456767855555,15.5550682481111,,,,,,,440.284564341954,,,,,,,,-1.3895482295238,103,
18-09-2020 18:28:11.537,,,,25.5840620478567,,,,,,1.6959315645,15.5564321340555,,,,,,,460.507574253792,,,,,,,,0,103,
18-09-2020 18:28:11.586,,,,25.59995940851,,,,,,1.69733392380555,15.5578344933611,,,,,,,460.507574253792,,,,,,,,0,103,
18-09-2020 18:28:11.631,,,,25.6144070509358,,,,,,1.69861306330555,15.5591136328611,,,,,,,425.802130679077,,,,,,,,-1.48639093163595,102,
18-09-2020 18:28:11.677,,,,25.6291105503446,,,,,,1.69991534830555,15.5604159178611,,,,,,,425.908811539804,,,,,,,,-1.47898889220182,102,
18-09-2020 18:28:11.723,,,,25.6436715394827,,,,,,1.70120552080555,15.5617060903611,,,,,,,425.662894336942,,,,,,,,-1.49605182945895,102,
18-09-2020 18:28:11.770,,,,25.6587668260823,,,,,,1.70254351713889,15.5630440866944,,,,,,,425.448066333096,,,,,,,,-1.51095764616491,102,
18-09-2020 18:28:11.839,,,,25.6807813248416,,,,,,1.70449576880555,15.5649963383611,,,,,,,447.224532623057,,,,,,,,0,102,
18-09-2020 18:28:11.884,,,,25.6950791650554,,,,,,1.70576432013889,15.5662648896944,,,,,,,447.224532623057,,,,,,,,0,102,
18-09-2020 18:28:11.928,,,,25.7091348149149,,,,,,1.70701602155555,15.5675165911111,,,,,,,414.911637818221,,,,,,,,-1.35152989940941,101,
18-09-2020 18:28:11.974,,,,25.7233647862996,,,,,,1.70828372586111,15.5687842954167,,,,,,,414.720725742786,,,,,,,,-1.36490746473352,101,
18-09-2020 18:28:12.018,,,,25.737415992736,,,,,,1.70953598558333,15.5700365551389,,,,,,,412.076793417406,,,,,,,,-1.55017273574794,101,
18-09-2020 18:28:12.062,,,,25.7512191430798,,,,,,1.71076655555555,15.5712671251111,,,,,,,411.961428436958,,,,,,,,-1.5582565751727,101,
18-09-2020 18:28:12.108,,,,25.7657693542699,,,,,,1.71206424002778,15.5725648095833,,,,,,,434.199405947674,,,,,,,,0,101,
18-09-2020 18:28:12.152,,,,25.7795872184715,,,,,,1.7132970825,15.5737976520555,,,,,,,434.199405947674,,,,,,,,0,101,
18-09-2020 18:28:12.196,,,,25.7933415281835,,,,,,1.71452471225,15.5750252818055,,,,,,,434.199405947674,,,,,,,,0,101,
18-09-2020 18:28:12.242,,,,25.807712900813,,,,,,1.71581229836111,15.5763128679167,,,,,,,399.665485840364,,,,,,,,-1.54030725309737,100,
18-09-2020 18:28:12.287,,,,25.8215490186782,,,,,,1.71705239558333,15.5775529651389,,,,,,,399.46610296369,,,,,,,,-1.55441809457067,100,
18-09-2020 18:28:12.332,,,,25.8356444016527,,,,,,1.71831622336111,15.5788167929167,,,,,,,399.650957781259,,,,,,,,-1.54133544138699,100,
18-09-2020 18:28:12.377,,,,25.8493653095667,,,,,,1.71954692891666,15.5800474984722,,,,,,,399.722336328989,,,,,,,,-1.53628379709132,100,
18-09-2020 18:28:12.419,,,,25.8624956985449,,,,,,1.72072510113889,15.5812256706944,,,,,,,421.429665649651,,,,,,,,0,100,
18-09-2020 18:28:12.625,,,,25.926187224879,,,,,,1.72644592058333,15.5869464901389,,,,,,,421.429665649651,,,,,,,,0,100,
18-09-2020 18:28:12.826,,,,25.987266677794,,,,,,1.73196094108333,15.5924615106389,,,,,,,401.034740446136,,,,,,,,-0.563181255021043,99,
18-09-2020 18:28:13.029,,,,26.04812353309,,,,,,1.73748518747222,15.5979857570278,,,,,,,384.843381739276,,,,,,,,-0.852365373577253,98,
18-09-2020 18:28:13.231,,,,26.1086317170965,,,,,,1.74298701363889,15.6034875831944,,,,,,,387.166762497384,,,,,,,,-0.684577964530647,98,
18-09-2020 18:28:13.313,,,,26.13301771172,,,,,,1.74521534344444,15.605715913,,,,,,,368.033171626652,,,,,,,,-1.21074422171109,97,
18-09-2020 18:28:13.359,,,,26.1465458751496,,,,,,1.74645217158333,15.6069527411389,,,,,,,370.359129915717,,,,,,,,-1.04103898522351,97,
18-09-2020 18:28:13.405,,,,26.1599304200425,,,,,,1.74767633313889,15.6081769026944,,,,,,,374.507689141013,,,,,,,,-0.738354183126427,97,
18-09-2020 18:28:13.450,,,,26.1732127149951,,,,,,1.74889159225,15.6093921618055,,,,,,,367.257205035848,,,,,,,,-1.26735985167226,97,
18-09-2020 18:28:13.494,,,,26.1860969013231,,,,,,1.75007087783333,15.6105714473889,,,,,,,384.627477239799,,,,,,,,0,97,
18-09-2020 18:28:13.539,,,,26.1991245638856,,,,,,1.75126836583333,15.6117689353889,,,,,,,351.83156073724,,,,,,,,-1.54980429381339,96,
18-09-2020 18:28:13.583,,,,26.2120569320953,,,,,,1.75245750183333,15.6129580713889,,,,,,,351.731886171626,,,,,,,,-1.55715244653252,96,
18-09-2020 18:28:13.629,,,,26.2252770371936,,,,,,1.75367355516666,15.6141741247222,,,,,,,351.78936898165,,,,,,,,-1.55291473088081,96,
18-09-2020 18:28:13.673,,,,26.2382272528086,,,,,,1.7548652485,15.6153658180555,,,,,,,351.895943041325,,,,,,,,-1.54505793750958,96,
18-09-2020 18:28:13.720,,,,26.2517103979624,,,,,,1.75610642716666,15.6166069967222,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:13.765,,,,26.2647827118946,,,,,,1.75731027516666,15.6178108447222,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:13.810,,,,26.2777181132679,,,,,,1.75850193916666,15.6190025087222,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:13.858,,,,26.2916585643809,,,,,,1.75978674716666,15.6202873167222,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:13.915,,,,26.3080324330531,,,,,,1.76129634716666,15.6217969167222,,,,,,,372.853996671275,,,,,,,,0,96,
18-09-2020 18:28:13.957,,,,26.3201331350245,,,,,,1.76241695661111,15.6229175261667,,,,,,,341.900632150378,,,,,,,,-1.44693635824061,95,
18-09-2020 18:28:14.001,,,,26.3327759564706,,,,,,1.76358821161111,15.6240887811667,,,,,,,341.863644218787,,,,,,,,-1.44969186509469,95,
18-09-2020 18:28:14.046,,,,26.3454891060878,,,,,,1.76476638841666,15.6252669579722,,,,,,,341.499281699316,,,,,,,,-1.47683594632871,95,
18-09-2020 18:28:14.090,,,,26.3579835580283,,,,,,1.76592471286111,15.6264252824167,,,,,,,340.053601554941,,,,,,,,-1.58453544114576,95,
18-09-2020 18:28:14.135,,,,26.3705903019971,,,,,,1.76709868408333,15.6275992536389,,,,,,,329.288818791158,,,,,,,,-1.56180928984157,94,
18-09-2020 18:28:14.180,,,,26.3833009254089,,,,,,1.76828275769444,15.62878332725,,,,,,,329.408535741525,,,,,,,,-1.55279580263146,94,
18-09-2020 18:28:14.225,,,,26.395746974634,,,,,,1.76944265763889,15.6299432271944,,,,,,,329.389807081074,,,,,,,,-1.55420588316661,94,
18-09-2020 18:28:14.269,,,,26.4081344862649,,,,,,1.77059746330555,15.6310980328611,,,,,,,329.425435017847,,,,,,,,-1.55152345639707,94,
18-09-2020 18:28:14.314,,,,26.420709959144,,,,,,1.77177025952778,15.6322708290833,,,,,,,350.032737418406,,,,,,,,0,94,
18-09-2020 18:28:14.360,,,,26.433495990608,,,,,,1.77296314825,15.6334637178055,,,,,,,350.032737418406,,,,,,,,0,94,
18-09-2020 18:28:14.405,,,,26.4461220614789,,,,,,1.77414154530555,15.6346421148611,,,,,,,350.032737418406,,,,,,,,0,94,
18-09-2020 18:28:14.450,,,,26.4585591058711,,,,,,1.77530768005555,15.6358082496111,,,,,,,318.796695450324,,,,,,,,-1.53593296746181,93,
18-09-2020 18:28:14.496,,,,26.4711348569515,,,,,,1.77648719647222,15.6369877660278,,,,,,,318.880913186534,,,,,,,,-1.52952403536896,93,
18-09-2020 18:28:14.542,,,,26.4839111403822,,,,,,1.77768602072222,15.6381865902778,,,,,,,318.959062659688,,,,,,,,-1.52357689538298,93,
18-09-2020 18:28:14.587,,,,26.4963237513595,,,,,,1.77885115830555,15.6393517278611,,,,,,,318.956712410547,,,,,,,,-1.52375574829237,93,
18-09-2020 18:28:14.631,,,,26.5084778542895,,,,,,1.77999243880555,15.6404930083611,,,,,,,338.979901578073,,,,,,,,0,93,
18-09-2020 18:28:14.676,,,,26.5207918984544,,,,,,1.78114917797222,15.6416497475278,,,,,,,338.979901578073,,,,,,,,0,93,
18-09-2020 18:28:14.721,,,,26.5331423304466,,,,,,1.78230975855555,15.6428103281111,,,,,,,338.979901578073,,,,,,,,0,93,
18-09-2020 18:28:14.766,,,,26.5454310337632,,,,,,1.78347000633333,15.6439705758889,,,,,,,308.021116300718,,,,,,,,-1.5493893577651,92,
