Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
05-09-2020 19:14:15.669,,,,,,,,,40.2388464056729,,,-0.520252374010431,47,
05-09-2020 19:14:15.888,,,,,,,,,43.7540921919906,,,0,47,
05-09-2020 19:14:16.159,,,,,,,,,43.7540921919906,,,0,47,
05-09-2020 19:14:16.364,,,,,,,,,38.795575554743,,,-0.336411104704498,46,
05-09-2020 19:14:16.566,,,,,,,,,38.9726469005944,,,-0.30963504370158,46,
05-09-2020 19:14:16.728,,,,,,,,,38.8348812853892,,,-0.330467440378188,46,
05-09-2020 19:14:16.858,,,,,,,,,33.257956175367,,,-0.795269052562895,45,
05-09-2020 19:14:16.985,,,,,,,,,35.5113210809366,,,-0.44695159258596,45,
05-09-2020 19:14:17.115,,,,,,,,,29.4984614809302,,,-1.01186938984195,44,
05-09-2020 19:14:17.244,,,,,,,,,29.0891460793344,,,-1.07657793597445,44,
05-09-2020 19:14:17.378,,,,,,,,,26.9058160154398,,,-1.06778509039719,43,
05-09-2020 19:14:17.505,,,,,,,,,26.9007907531888,,,-1.06859800796234,43,
05-09-2020 19:14:17.634,,,,,,,,,24.7556326583163,,,-1.07109128478299,42,
05-09-2020 19:14:17.765,,,,,,,,,24.7771316707806,,,-1.06753066620618,42,
05-09-2020 19:14:17.892,,,,,,,,,22.6733705015955,,,-1.08105307888457,41,
05-09-2020 19:14:18.024,,,,,,,,,22.7309055826213,,,-1.07129183632983,41,
05-09-2020 19:14:18.155,,,,,,,,,20.8465739899729,,,-1.0651161983191,40,
05-09-2020 19:14:18.287,,,,,,,,,16.0451936043698,,,-1.5969413335495,39,
05-09-2020 19:14:18.417,,,,,,,,,19.0666972756568,,,-1.05803318360259,39,
05-09-2020 19:14:18.549,,,,,,,,,14.4545900992902,,,-1.58707214201477,38,
05-09-2020 19:14:18.681,,,,,,,,,12.9120846966692,,,-1.58569112918714,37,
05-09-2020 19:14:18.815,,,,,,,,,11.5057124520394,,,-1.57600687138996,36,
05-09-2020 19:14:18.945,,,,,,,,,7.47148106754723,,,-2.10612462937735,35,
05-09-2020 19:14:19.110,,,,,,,,,10.5906957811612,,,-1.48620775424734,35,
05-09-2020 19:14:19.242,,,,,,,,,9.30109620662371,,,-1.48586696830955,34,
05-09-2020 19:14:19.374,,,,,,,,,8.07355752249493,,,-1.49054558857531,33,
05-09-2020 19:14:19.505,,,,,,,,,6.9685700406126,,,-1.48701555858431,32,
05-09-2020 19:14:19.637,,,,,,,,,6.54437024937844,,,-1.57922527882328,32,
05-09-2020 19:14:19.766,,,,,,,,,5.47571656802055,,,-1.58844526789447,31,
05-09-2020 19:14:19.987,,,,,,,,,5.50712994534022,,,-1.36138794481173,30,
05-09-2020 19:14:20.192,,,,,,,,,2.73421207019213,,,-1.61899951625913,28,
05-09-2020 19:14:20.392,,,,,,,,,1.15253559070297,,,-1.84009633507866,27,
05-09-2020 19:14:20.596,,,,,,,,,-0.632676767871738,,,-2.00818600879136,25,
05-09-2020 19:14:20.779,,,,,,,,,-1.43078410124743,,,-2.10319644637198,24,
05-09-2020 19:14:20.911,,,,,,,,,-1.25122563837101,,,-1.92914417053067,23,
05-09-2020 19:14:21.043,,,,,,,,,-2.26612018467382,,,-2.13531851675104,22,
05-09-2020 19:14:21.173,,,,,,,,,-1.9163478739747,,,-1.92752855026376,21,
05-09-2020 19:14:21.305,,,,,,,,,-0.880568930659688,,,-1.58444174540075,21,
05-09-2020 19:14:21.438,,,,,,,,,-1.17639689766975,,,-1.58172457708323,20,
05-09-2020 19:14:21.565,,,,,,,,,-1.46982213929894,,,-1.59635611920974,19,
05-09-2020 19:14:21.695,,,,,,,,,-0.017548804249556,,,-1.06467529798931,19,
05-09-2020 19:14:21.824,,,,,,,,,-1.69303123802405,,,-1.60404475926496,18,
05-09-2020 19:14:21.952,,,,,,,,,-1.89055181226188,,,-1.62075016615931,17,
05-09-2020 19:14:22.087,,,,,,,,,-0.526198844398755,,,-1.06249332887001,17,
05-09-2020 19:14:22.218,,,,,,,,,-1.9348525452174,,,-1.59161987940869,16,
05-09-2020 19:14:22.347,,,,,,,,,-0.720790064685912,,,-1.06381027650089,16,
05-09-2020 19:14:22.479,,,,,,,,,-0.852368278972177,,,-1.05484304072684,15,
05-09-2020 19:14:22.612,,,,,,,,,-0.862143404909295,,,-1.05937605758836,15,
05-09-2020 19:14:22.743,,,,,,,,,-0.974689514288883,,,-1.05884039611643,14,
05-09-2020 19:14:22.872,,,,,,,,,-2.03855736824093,,,-1.58619034766374,13,
05-09-2020 19:14:23.002,,,,,,,,,-1.06071123324795,,,-1.06297147169527,13,
05-09-2020 19:14:23.133,,,,,,,,,-2.03138016005347,,,-1.5996419873261,12,
05-09-2020 19:14:23.268,,,,,,,,,-1.9501820144073,,,-1.58791921225996,11,
05-09-2020 19:14:23.397,,,,,,,,,-1.11154467711741,,,-1.05759953587456,11,
05-09-2020 19:14:23.528,,,,,,,,,-1.85713235503856,,,-1.58495555118953,10,
05-09-2020 19:14:23.662,,,,,,,,,-1.0887038594226,,,-1.05044080172583,10,
05-09-2020 19:14:23.795,,,,,,,,,-1.05580937978392,,,-1.05346388194867,9,
05-09-2020 19:14:23.939,,,,,,,,,-1.55340868503878,,,-1.53829076452066,8,
05-09-2020 19:14:24.207,,,,,,,,,-0.724614329349171,,,-0.817659616151329,8,
05-09-2020 19:14:24.412,,,,,,,,,-0.636060808084302,,,-0.740662921756428,8,
05-09-2020 19:14:24.616,,,,,,,,,-0.536415418935213,,,-0.676680234917393,7,
05-09-2020 19:14:24.804,,,,,,,,,-0.178702543260673,,,-0.321218574785306,7,
05-09-2020 19:14:24.935,,,,,,,,,-0.239302215133162,,,-0.381436871167942,7,
05-09-2020 19:14:25.064,,,,,,,,,-0.283835254675636,,,-0.425689648305599,7,
05-09-2020 19:14:25.190,,,,,,,,,0.144550378204419,,,0,7,
05-09-2020 19:14:25.318,,,,,,,,,0.144550378204419,,,0,7,
05-09-2020 19:14:25.445,,,,,,,,,0.144550378204419,,,0,7,
05-09-2020 19:14:25.595,,,,,,,,,-0.360737555523733,,,-0.523743777504928,6,
05-09-2020 19:14:25.726,,,,,,,,,-0.356526630902611,,,-0.518861949784001,6,
05-09-2020 19:14:25.852,,,,,,,,,-0.357523423512358,,,-0.520017555792684,6,
05-09-2020 19:14:25.984,,,,,,,,,-0.354286329167137,,,-0.516264713286196,6,
05-09-2020 19:14:26.114,,,,,,,,,0.0910288102577205,,,0,6,
05-09-2020 19:14:26.244,,,,,,,,,0.0910288102577205,,,0,6,
05-09-2020 19:14:26.376,,,,,,,,,0.0910288102577205,,,0,6,
05-09-2020 19:14:26.507,,,,,,,,,0.678632648272234,,,0.530721098611356,7,
05-09-2020 19:14:26.639,,,,,,,,,0.676509272071368,,,0.528611085579196,7,
05-09-2020 19:14:26.789,,,,,,,,,0.657857512464956,,,0.510076708191808,7,
05-09-2020 19:14:27.002,,,,,,,,,1.23598250447137,,,0.887066216193153,8,
05-09-2020 19:14:27.166,,,,,,,,,0.700823102912721,,,0.421748696281995,8,
05-09-2020 19:14:27.313,,,,,,,,,0.689726818658937,,,0.412100551347679,8,
05-09-2020 19:14:27.470,,,,,,,,,1.36199475636919,,,0.815215694415158,9,
05-09-2020 19:14:27.604,,,,,,,,,0.904015199101124,,,0.461251106356904,9,
05-09-2020 19:14:27.765,,,,,,,,,1.75396764359938,,,0.926906283805431,10,
05-09-2020 19:14:27.889,,,,,,,,,1.80927390512511,,,0.965377023362665,10,
05-09-2020 19:14:28.024,,,,,,,,,1.14223999285115,,,0.501391803479443,10,
05-09-2020 19:14:28.149,,,,,,,,,2.17319245320722,,,1.01953280072532,11,
05-09-2020 19:14:28.300,,,,,,,,,1.38255172382602,,,0.519564200355677,11,
05-09-2020 19:14:28.454,,,,,,,,,1.33810694936428,,,0.491459157375189,11,
05-09-2020 19:14:28.602,,,,,,,,,2.38864798953735,,,0.962481285995116,12,
05-09-2020 19:14:28.749,,,,,,,,,1.52633644500966,,,0.462631872752696,12,
05-09-2020 19:14:28.898,,,,,,,,,1.52928274285196,,,0.464339730263193,12,
05-09-2020 19:14:29.171,,,,,,,,,2.37447251847128,,,0.775101939856926,13,
05-09-2020 19:14:29.441,,,,,,,,,1.5443060631061,,,0.330902444559016,13,
05-09-2020 19:14:29.707,,,,,,,,,1.46778975420376,,,0.289960648396548,13,
05-09-2020 19:14:29.856,,,,,,,,,0.728230467144607,,,0,12,
05-09-2020 19:14:29.991,,,,,,,,,0.144300333338475,,,-0.338482230244793,12,
05-09-2020 19:14:30.122,,,,,,,,,0.0246307422585799,,,-0.407850169551473,12,
05-09-2020 19:14:30.258,,,,,,,,,-0.142585520379783,,,-0.504779117441364,12,
05-09-2020 19:14:30.390,,,,,,,,,-0.26080615644929,,,-0.519627570033793,11,
05-09-2020 19:14:30.522,,,,,,,,,-0.266724950245397,,,-0.523370371207763,11,
05-09-2020 19:14:30.652,,,,,,,,,-0.2675817904385,,,-0.523912201619689,11,
05-09-2020 19:14:30.786,,,,,,,,,-0.270467513478337,,,-0.525737013896197,11,
05-09-2020 19:14:30.918,,,,,,,,,0.560922889483499,,,0,11,
05-09-2020 19:14:31.049,,,,,,,,,-0.336260249761199,,,-0.527045053392299,10,
05-09-2020 19:14:31.183,,,,,,,,,-0.330967533957114,,,-0.523363468601855,10,
05-09-2020 19:14:31.316,,,,,,,,,-1.04950683536985,,,-1.04859275287349,9,
05-09-2020 19:14:31.447,,,,,,,,,-1.0505406416818,,,-1.04939176413837,9,
05-09-2020 19:14:31.576,,,,,,,,,-0.996590766571649,,,-1.05414130903394,8,
05-09-2020 19:14:31.709,,,,,,,,,-0.998226025358045,,,-1.05556315561028,8,
05-09-2020 19:14:31.841,,,,,,,,,-0.919337445768696,,,-1.05719239597031,7,
05-09-2020 19:14:31.968,,,,,,,,,-0.929137306455332,,,-1.06693058261558,7,
05-09-2020 19:14:32.116,,,,,,,,,-0.797447538497161,,,-1.0300323228263,6,
05-09-2020 19:14:32.386,,,,,,,,,-0.832556901596991,,,-1.2315303089215,5,
05-09-2020 19:14:32.657,,,,,,,,,-0.56065297857511,,,-1.02187110730975,4,
05-09-2020 19:14:32.926,,,,,,,,,-0.488621808283253,,,-1.1593253663103,3,
05-09-2020 19:14:33.075,,,,,,,,,-0.329448464316533,,,-1.15753871570547,2,
05-09-2020 19:14:33.211,,,,,,,,,-0.193107523816043,,,-1.34617704699749,1,
05-09-2020 19:14:33.344,,,,,,,,,-0.173974717877756,,,-1.21309027274345,1,
05-09-2020 19:14:33.474,,,,,,,,,0,,,-1.52182291009429,0,
05-09-2020 19:14:33.606,,,,,,,,,0,,,-1.04650156932329,0,
05-09-2020 19:14:33.741,,,,,,,,,0,,,-0.5246223526979,0,
05-09-2020 19:14:33.873,,,,,,,,,0,,,-0.52495637350058,0,
05-09-2020 19:14:34.007,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.137,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.270,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.401,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.527,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.657,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.785,,,,,,,,,0,,,0,0,
05-09-2020 19:14:34.918,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.048,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.179,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.311,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.444,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.576,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.705,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.832,,,,,,,,,0,,,0,0,
05-09-2020 19:14:35.962,,,,,,,,,0,,,0,0,
05-09-2020 19:14:36.094,,,,,,,,,0,,,0,0,
05-09-2020 19:14:36.282,,,,,,,,,0,,,0,0,
05-09-2020 19:14:36.552,,,,,,,,,0,,,0,0,
05-09-2020 19:14:36.754,,,,,,,,,0,,,0,0,
05-09-2020 19:14:36.958,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.141,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.274,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.405,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.536,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.671,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.804,,,,,,,,,0,,,0,0,
05-09-2020 19:14:37.935,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.068,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.202,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.328,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.457,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.612,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.744,,,,,,,,,0,,,0,0,
05-09-2020 19:14:38.875,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.005,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.138,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.266,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.395,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.525,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.668,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.823,,,,,,,,,0,,,0,0,
05-09-2020 19:14:39.956,,,,,,,,,0,,,0,0,
05-09-2020 19:14:40.088,,,,,,,,,0,,,0,0,
05-09-2020 19:14:40.219,,,,,,,,,0,,,0,0,
05-09-2020 19:14:40.435,,,,,,,,,0,,,0,0,
05-09-2020 19:14:40.641,,,,,,,,,0,,,0,0,
05-09-2020 19:14:40.843,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.044,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.250,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.380,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.513,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.645,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.772,,,,,,,,,0,,,0,0,
05-09-2020 19:14:41.899,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.031,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.153,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.285,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.420,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.549,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.679,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.809,,,,,,,,,0,,,0,0,
05-09-2020 19:14:42.943,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.075,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.206,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.337,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.476,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.604,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.736,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.868,,,,,,,,,0,,,0,0,
05-09-2020 19:14:43.999,,,,,,,,,0,,,0,0,
05-09-2020 19:14:44.130,,,,,,,,,0,,,0,0,
05-09-2020 19:14:44.259,,,,,,,,,0,,,0,0,
05-09-2020 19:14:44.410,,,,,,,,,0,,,0,0,
05-09-2020 19:14:44.680,,,,,,,,,0,,,0,0,
05-09-2020 19:14:44.950,,,,,,,,8.1,,,,,,
05-09-2020 19:14:45.153,,,99,,,,,,,,,,,
05-09-2020 19:14:45.352,18,,,,,,,,,,,,,
05-09-2020 19:14:45.481,,,,,,,,,0,,,0,0,
05-09-2020 19:14:45.611,,,,,,,,,0,,,0,0,
05-09-2020 19:14:45.745,,,,,,,,,0,,,0,0,
05-09-2020 19:14:45.873,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.009,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.142,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.269,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.398,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.529,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.661,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.795,,,,,,,,,0,,,0,0,
05-09-2020 19:14:46.924,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.052,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.179,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.314,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.448,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.578,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.705,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.838,,,,,,,,,0,,,0,0,
05-09-2020 19:14:47.970,,,,,,,,,0,,,0,0,
05-09-2020 19:14:48.099,,,,,,,,,0,,,0,0,
05-09-2020 19:14:48.229,,,,,,,,,0,,,0,0,
05-09-2020 19:14:48.358,,,,,,,,,0,,,0,0,
05-09-2020 19:14:48.511,,,,,,,,,0,,,0,0,
05-09-2020 19:14:48.780,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.050,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.322,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.469,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.601,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.736,,,,,,,,,0,,,0,0,
05-09-2020 19:14:49.875,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.007,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.138,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.268,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.401,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.531,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.662,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.794,,,,,,,,,0,,,0,0,
05-09-2020 19:14:50.926,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.055,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.192,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.326,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.456,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.588,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.721,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.851,,,,,,,,,0,,,0,0,
05-09-2020 19:14:51.980,,,,,,,,,0,,,0,0,
05-09-2020 19:14:52.111,,,,,,,,,0,,,0,0,
05-09-2020 19:14:52.244,,,,,,,,,0,,,0,0,
05-09-2020 19:14:52.385,,,,,,,,,0,,,0,0,
05-09-2020 19:14:52.516,,,,,,,,,0,,,0,0,
05-09-2020 19:14:52.735,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.005,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.209,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.411,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.544,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.664,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.796,,,,,,,,,0,,,0,0,
05-09-2020 19:14:53.929,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.059,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.193,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.327,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.468,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.598,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.731,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.862,,,,,,,,,0,,,0,0,
05-09-2020 19:14:54.995,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.129,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.259,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.390,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.523,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.651,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.786,,,,,,,,,0,,,0,0,
05-09-2020 19:14:55.917,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.052,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.188,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.311,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.441,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.576,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.760,,,,,,,,,0,,,0,0,
05-09-2020 19:14:56.963,,,,,,,,,0,,,0,0,
05-09-2020 19:14:57.237,,,,,,,,,0,,,0,0,
05-09-2020 19:14:57.507,,,,,,,,,0,,,0,0,
05-09-2020 19:14:57.656,,,,,,,,,0,,,0,0,
05-09-2020 19:14:57.785,,,,,,,,,0,,,0,0,
05-09-2020 19:14:57.913,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.038,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.167,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.298,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.429,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.561,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.693,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.834,,,,,,,,,0,,,0,0,
05-09-2020 19:14:58.967,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.100,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.229,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.361,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.492,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.625,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.758,,,,,,,,,0,,,0,0,
05-09-2020 19:14:59.887,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.021,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.151,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.282,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.416,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.549,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.683,,,,,,,,,0,,,0,0,
05-09-2020 19:15:00.845,,,,,,,,,0,,,0,0,
05-09-2020 19:15:01.116,,,,,,,,,0,,,0,0,
05-09-2020 19:15:01.388,,,,,,,,,0,,,0,0,
05-09-2020 19:15:01.623,,,,,,,,,0,,,0,0,
05-09-2020 19:15:01.756,,,,,,,,,0,,,0,0,
05-09-2020 19:15:01.885,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.016,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.150,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.283,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.412,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.556,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.686,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.817,,,,,,,,,0,,,0,0,
05-09-2020 19:15:02.950,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.080,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.212,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.343,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.475,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.608,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.740,,,,,,,,,0,,,0,0,
05-09-2020 19:15:03.870,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.025,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.158,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.289,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.424,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.555,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.685,,,,,,,,,0,,,0,0,
05-09-2020 19:15:04.879,,,,,,,,,0,,,0,0,
05-09-2020 19:15:05.085,,,,,,,,,0,,,0,0,
05-09-2020 19:15:05.355,,,,,,,,,0,,,0,0,
05-09-2020 19:15:05.626,,,,,,,,,0,,,0,0,
05-09-2020 19:15:05.815,,,,,,,,,0,,,0,0,
05-09-2020 19:15:05.943,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.074,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.206,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.336,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.463,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.595,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.727,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.857,,,,,,,,,0,,,0,0,
05-09-2020 19:15:06.988,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.122,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.254,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.384,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.512,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.645,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.766,,,,,,,,,0,,,0,0,
05-09-2020 19:15:07.894,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.023,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.157,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.301,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.434,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.563,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.695,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.824,,,,,,,,,0,,,0,0,
05-09-2020 19:15:08.972,,,,,,,,,0,,,0,0,
05-09-2020 19:15:09.241,,,,,,,,,0,,,0,0,
05-09-2020 19:15:09.511,,,,,,,,,0,,,0,0,
05-09-2020 19:15:09.716,,,,,,,,,0,,,0,0,
05-09-2020 19:15:09.900,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.031,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.161,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.304,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.434,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.562,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.693,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.833,,,,,,,,,0,,,0,0,
05-09-2020 19:15:10.964,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.096,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.225,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.358,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.488,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.616,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.749,,,,,,,,,0,,,0,0,
05-09-2020 19:15:11.877,,,,,,,,,0,,,0,0,
05-09-2020 19:15:12.006,,,,,,,,,0,,,0,0,
05-09-2020 19:15:12.137,,,,,,,,,0,,,0,0,
