Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:39.086,,,,,2583,,,,
19-09-2020 18:11:39.129,32.8397776197411,,0.0945431783333333,0.0945431783333333,,,3.05613459118943,68,
19-09-2020 18:11:39.176,,1.73537745098039,,,,274.862745098039,,,
19-09-2020 18:11:39.221,,,,,2635,,,,
19-09-2020 18:11:39.269,33.3189302773507,,0.0972108084166667,0.0972108084166667,,,2.55799627281525,69,
19-09-2020 18:11:39.315,,1.73537745098039,,,,274.862745098039,,,
19-09-2020 18:11:39.362,,,,,2685,,,,
19-09-2020 18:11:39.380,33.7027621848118,,0.09937040175,0.09937040175,,,2.65259188679094,70,
19-09-2020 18:11:39.425,,1.75224019607843,,,,276.549019607843,,,
19-09-2020 18:11:39.471,,,,,2731,,,,
19-09-2020 18:11:39.515,34.1723072471004,,0.102039490944444,0.102039490944444,,,2.12701612946109,71,
19-09-2020 18:11:39.562,,1.80282843137255,,,,281.607843137255,,,
19-09-2020 18:11:39.606,,,,,2772,,,,
19-09-2020 18:11:39.652,34.6623721512764,,0.104826085472222,0.104826085472222,,,2.65550910963902,73,
19-09-2020 18:11:39.699,,1.81969117647059,,,,283.294117647059,,,
19-09-2020 18:11:39.745,,,,,2820,,,,
19-09-2020 18:11:39.791,35.1551476486603,,0.107664922805556,0.107664922805556,,,2.65894933212511,74,
19-09-2020 18:11:39.834,,1.83655392156863,,,,284.980392156863,,,
19-09-2020 18:11:39.881,,,,,2869,,,,
19-09-2020 18:11:39.927,35.6408189004072,,0.110499201972222,0.110499201972222,,,2.54015585055097,75,
19-09-2020 18:11:39.973,,1.83655392156863,,,,284.980392156863,,,
19-09-2020 18:11:39.994,,,,,2919,,,,
19-09-2020 18:11:40.041,36.0480678176261,,0.112901057416667,0.112901057416667,,,2.64420371190779,76,
