Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:18:44.999,,,96,,,,,,,,,,
18-09-2020 18:18:45.049,,42.2635861133527,,,0.624069012777778,14.4845695823333,,,397.621521978353,,2.62333386819363,95,
18-09-2020 18:18:45.098,,,,,,,6038,,,,,,
18-09-2020 18:18:45.153,,,,1.04,,,,,,200,,,
18-09-2020 18:18:45.202,,42.4177744572859,,,0.628148052777778,14.4886486223333,,,411.231228840867,,2.74469285796884,96,
18-09-2020 18:18:45.248,,,,,,,6110,,,,,,
18-09-2020 18:18:45.295,,,,1.01647058823529,,,,,,197.647058823529,,,
18-09-2020 18:18:45.341,,42.5618776943318,,,0.631920304166667,14.4924208737222,,,435.551947333047,,2.72570398197472,98,
18-09-2020 18:18:45.389,,,,,,,6185,,,,,,
18-09-2020 18:18:45.437,,,,0.934117647058823,,,,,,189.411764705882,,,
18-09-2020 18:18:45.487,,42.7102489152893,,,0.635856221972223,14.4963567915278,,,,,,97,
18-09-2020 18:18:45.536,,,,,,,6134,,,,,,
18-09-2020 18:18:45.582,,,,-0.348235294117647,,,,,,61.1764705882353,,,
18-09-2020 18:18:45.631,,42.8583089379642,,,0.639773793750001,14.5002743633056,,,,,,98,
18-09-2020 18:18:45.684,,,,,,,5948,,,,,,
18-09-2020 18:18:45.749,,,,-0.595294117647059,,,,,,36.4705882352941,,,
18-09-2020 18:18:45.794,,43.026000119881,,,0.644236223750001,14.5047367933056,,,,,,98,
18-09-2020 18:18:45.841,,,,,,,5764,,,,,,
18-09-2020 18:18:45.911,,,,-0.642352941176471,,,,,,31.7647058823529,,,
18-09-2020 18:18:45.960,,43.1911426405515,,,0.648693794083334,14.5091943636389,,,,,,97,
18-09-2020 18:18:46.008,,,,,,,5557,,,,,,
18-09-2020 18:18:46.056,,,,-0.654117647058823,,,,,,30.5882352941176,,,
18-09-2020 18:18:46.103,,43.3331509129397,,,0.652548595638889,14.5130491651944,,,384.627477241015,,0,97,
18-09-2020 18:18:46.150,,,,,,,5391,,,,,,
18-09-2020 18:18:46.316,,,,-0.654117647058823,,,,,,30.5882352941176,,,
18-09-2020 18:18:46.518,,43.7329878198434,,,0.663607939638889,14.5241085091944,,,364.097338702594,,-0.62626550252928,96,
18-09-2020 18:18:46.722,,,,,,,4885,,,,,,
18-09-2020 18:18:46.932,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:47.068,,44.24433313327,,,0.678130803388889,14.5386313729444,,,352.269735404754,,-0.654312770455276,95,
18-09-2020 18:18:47.117,,,,,,,4388,,,,,,
18-09-2020 18:18:47.165,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:47.209,,44.3735181689581,,,0.681846292972223,14.5423468625278,,,355.168684271185,,-0.444801068148844,95,
18-09-2020 18:18:47.255,,,,,,,4252,,,,,,
18-09-2020 18:18:47.299,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:47.343,,44.4964418266414,,,0.685399329916667,14.5458998994722,,,355.126054970138,,-0.4478819563749,95,
18-09-2020 18:18:47.390,,,,,,,4130,,,,,,
18-09-2020 18:18:47.435,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:47.480,,44.6178285619673,,,0.688958509361112,14.5494590789167,,,342.127664472916,,-0.577390141132627,94,
18-09-2020 18:18:47.527,,,,,,,4000,,,,,,
18-09-2020 18:18:47.574,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:47.620,,44.7418752376993,,,0.692613822083334,14.5531143916389,,,343.139822290006,,-0.503461671553568,94,
18-09-2020 18:18:47.667,,,,,,,3875,,,,,,
18-09-2020 18:18:47.713,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:47.756,,44.8618949870202,,,0.696168011694445,14.55666858125,,,343.080873237816,,-0.507767337268896,94,
18-09-2020 18:18:47.801,,,,,,,3758,,,,,,
18-09-2020 18:18:47.958,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:48.004,,45.0747711216707,,,0.702578380277778,14.5630789498333,,,327.588370060755,,-0.840989364108431,93,
18-09-2020 18:18:48.053,,,,,,,3533,,,,,,
18-09-2020 18:18:48.098,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:48.140,,45.1909253181795,,,0.706100223111112,14.5666007926667,,,333.284050459521,,-0.420500983862972,93,
18-09-2020 18:18:48.187,,,,,,,3417,,,,,,
18-09-2020 18:18:48.230,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:48.275,,45.3023940757796,,,0.709531649333334,14.5700322188889,,,316.793853378065,,-0.8484020567845,92,
18-09-2020 18:18:48.310,,,,,,,3320,,,,,,
18-09-2020 18:18:48.354,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:48.399,,45.4053615554975,,,0.712715840888889,14.5732164104444,,,316.590589051654,,-0.863571326509635,92,
18-09-2020 18:18:48.443,,,,,,,3213,,,,,,
18-09-2020 18:18:48.488,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:48.531,,45.5115093700007,,,0.716049047027778,14.5765496165833,,,303.604537108808,,-1.05421292052211,91,
18-09-2020 18:18:48.578,,,,,,,3100,,,,,,
18-09-2020 18:18:48.620,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:48.666,,45.6194784408488,,,0.719455422222223,14.5799559917778,,,303.564310886149,,-1.05724792402498,91,
18-09-2020 18:18:48.712,,,,,,,2995,,,,,,
18-09-2020 18:18:48.756,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:48.800,,45.7243421944852,,,0.722817159722223,14.5833177292778,,,293.370338328906,,-1.05671481397508,90,
18-09-2020 18:18:48.846,,,,,,,2897,,,,,,
18-09-2020 18:18:48.892,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:48.937,,45.8306199247008,,,0.726240494722223,14.5867410642778,,,293.68631454483,,-1.0326100313108,90,
18-09-2020 18:18:48.985,,,,,,,2791,,,,,,
18-09-2020 18:18:49.005,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:49.050,,45.9154624325278,,,0.729017697694445,14.58951826725,,,283.207629081686,,-1.0713137342485,89,
18-09-2020 18:18:49.095,,,,,,,2698,,,,,,
18-09-2020 18:18:49.141,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:49.184,,46.0163880191183,,,0.732335709166667,14.5928362787222,,,283.190141415177,,-1.07266280023215,89,
18-09-2020 18:18:49.233,,,,,,,2602,,,,,,
18-09-2020 18:18:49.280,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:49.322,,46.115101738918,,,0.735678631,14.5961792005556,,,257.275863881749,,-1.59703590136706,87,
18-09-2020 18:18:49.368,,,,,,,2489,,,,,,
18-09-2020 18:18:49.411,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:49.457,,46.2088120582746,,,0.738909694,14.5994102635556,,,241.296715933201,,-2.13607516523823,86,
18-09-2020 18:18:49.503,,,,,,,2389,,,,,,
18-09-2020 18:18:49.549,,,,-0.712941176470588,,,,,,24.7058823529412,,,
18-09-2020 18:18:49.591,,46.300799476751,,,0.742096213777778,14.6025967833333,,,248.765160421291,,-1.53983251057003,86,
18-09-2020 18:18:49.638,,,,,,,2284,,,,,,
18-09-2020 18:18:49.683,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:49.729,,46.3933871421469,,,0.745363509888889,14.6058640794444,,,233.58780544415,,-2.03734124604076,85,
18-09-2020 18:18:49.778,,,,,,,2181,,,,,,
18-09-2020 18:18:49.824,,,,-0.701176470588235,,,,,,25.8823529411765,,,
18-09-2020 18:18:49.870,,46.4846443152512,,,0.748646346555556,14.6091469161111,,,231.168219730674,,-1.52149698749682,84,
18-09-2020 18:18:49.915,,,,,,,2075,,,,,,
18-09-2020 18:18:49.960,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:49.978,,46.5542668015805,,,0.751161712555556,14.6116622821111,,,236.71852711883,,-1.0678384527858,84,
18-09-2020 18:18:50.022,,,,,,,2000,,,,,,
18-09-2020 18:18:50.067,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:50.110,,46.6373320226079,,,0.754221004944445,14.6147215745,,,221.577809374089,,-1.60396695674088,83,
18-09-2020 18:18:50.156,,,,,,,1892,,,,,,
18-09-2020 18:18:50.202,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:50.247,,46.7222418594786,,,0.757362725555556,14.6178632951111,,,227.988825809164,,-1.07364435865597,83,
18-09-2020 18:18:50.401,,,,,,,1797,,,,,,
18-09-2020 18:18:50.603,,,,-0.677647058823529,,,,,,28.2352941176471,,,
18-09-2020 18:18:50.806,,47.0383526934369,,,0.769799307777778,14.6302998773333,,,201.94629025091,,-1.18655652811661,80,
18-09-2020 18:18:51.010,,,,,,,1424,,,,,,
18-09-2020 18:18:51.175,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:51.222,,47.2483001405523,,,0.778691468833334,14.6391920383889,,,174.872242302001,,-1.56257715224689,77,
18-09-2020 18:18:51.265,,,,,,,1238,,,,,,
18-09-2020 18:18:51.311,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:51.361,,47.3153499776799,,,0.781619328722223,14.6421198982778,,,167.78385221497,,-1.55507335840858,76,
18-09-2020 18:18:51.406,,,,,,,1187,,,,,,
18-09-2020 18:18:51.449,,,,-0.689411764705882,,,,,,27.0588235294118,,,
18-09-2020 18:18:51.495,,47.3797510670129,,,0.784444413388889,14.6449449829444,,,167.749908424016,,-1.55813982394195,76,
18-09-2020 18:18:51.540,,,,,,,1136,,,,,,
18-09-2020 18:18:51.584,,,,-0.665882352941176,,,,,,29.4117647058824,,,
18-09-2020 18:18:51.628,,47.4414458163416,,,0.787224402972223,14.6477249725278,,,159.326334981103,,-1.69029708756268,75,
18-09-2020 18:18:51.673,,,,,,,1086,,,,,,
18-09-2020 18:18:51.721,,,,-0.654117647058823,,,,,,30.5882352941176,,,
18-09-2020 18:18:51.767,,47.5033018701332,,,0.790090963583334,14.6505915331389,,,154.303251129778,,-1.52812025499559,74,
18-09-2020 18:18:51.812,,,,,,,1037,,,,,,
18-09-2020 18:18:51.856,,,,-0.654117647058823,,,,,,30.5882352941176,,,
18-09-2020 18:18:51.901,,47.5622908943291,,,0.79283696175,14.6533375313056,,,159.692383459999,,-1.028110515465,74,
18-09-2020 18:18:51.945,,,,,,,1024,,,,,,
18-09-2020 18:18:51.986,,,,-0.618823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:52.003,,47.6054424566321,,,0.794904678638889,14.6554052481944,,,146.520595365455,,-1.63864227868809,73,
18-09-2020 18:18:52.047,,,,,,,1005,,,,,,
18-09-2020 18:18:52.090,,,,-0.618823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:52.152,,47.6658947602944,,,0.797891646638889,14.6583922161944,,,140.632877234494,,-1.58913802547312,72,
18-09-2020 18:18:52.200,,,,,,,986,,,,,,
18-09-2020 18:18:52.245,,,,-0.595294117647059,,,,,,36.4705882352941,,,
18-09-2020 18:18:52.290,,47.7191845202845,,,0.800612335083334,14.6611129046389,,,134.35293126895,,-1.59377352210497,71,
18-09-2020 18:18:52.359,,,,,,,976,,,,,,
18-09-2020 18:18:52.402,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:52.447,,47.7796357563059,,,0.8037134435,14.6642140130556,,,135.060742899409,,-1.52532711097493,71,
18-09-2020 18:18:52.466,,,,,,,969,,,,,,
18-09-2020 18:18:52.509,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:52.555,,47.8206326578473,,,0.805825762527778,14.6663263320833,,,140.416587069766,,-1.00740921268472,71,
18-09-2020 18:18:52.601,,,,,,,963,,,,,,
18-09-2020 18:18:52.647,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:52.667,,47.8616167901129,,,0.80800957975,14.6685101493056,,,133.543274595851,,-1.07960835522725,70,
18-09-2020 18:18:52.714,,,,,,,960,,,,,,
18-09-2020 18:18:52.758,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:52.803,,47.9109009103478,,,0.81064625225,14.6711468218056,,,139.021956259446,,-0.542243372316511,70,
18-09-2020 18:18:52.850,,,,,,,955,,,,,,
18-09-2020 18:18:52.899,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:52.941,,47.9588679611909,,,0.813307726,14.6738082955556,,,127.14062557613,,-1.12467946916299,69,
18-09-2020 18:18:52.990,,,,,,,955,,,,,,
18-09-2020 18:18:53.036,,,,-0.56,,,,,,40,,,
18-09-2020 18:18:53.080,,48.0066412561897,,,0.815970581666667,14.6764711512222,,,127.824418771909,,-1.05663904379746,69,
18-09-2020 18:18:53.128,,,,,,,960,,,,,,
18-09-2020 18:18:53.172,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:53.219,,48.0519455939826,,,0.818595651777778,14.6790962213333,,,122.54792146833,,-1.00594626911026,68,
18-09-2020 18:18:53.263,,,,,,,967,,,,,,
18-09-2020 18:18:53.310,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:53.359,,48.097455568514,,,0.821244450111111,14.6817450196667,,,122.631771098351,,-0.997480165605647,68,
18-09-2020 18:18:53.429,,,,,,,956,,,,,,
18-09-2020 18:18:53.474,,,,-0.571764705882353,,,,,,38.8235294117647,,,
18-09-2020 18:18:53.519,,48.1489838220767,,,0.824258380111111,14.6847589496667,,,127.748715315116,,-0.48083412488247,68,
18-09-2020 18:18:53.642,,,,,,,951,,,,,,
18-09-2020 18:18:53.688,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:53.736,,48.2152394012121,,,0.828303901527778,14.6888044710833,,,118.487803277153,,-0.846712061271065,67,
18-09-2020 18:18:53.782,,,,,,,944,,,,,,
18-09-2020 18:18:53.828,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:53.873,,48.254444332301,,,0.830808834361111,14.6913094039167,,,112.99229399138,,-0.84959621920167,66,
18-09-2020 18:18:53.921,,,,,,,949,,,,,,
18-09-2020 18:18:53.966,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:54.009,,48.2932685043216,,,0.833300510361111,14.6938010799167,,,112.937092577947,,-0.855338674170655,66,
18-09-2020 18:18:54.029,,,,,,,963,,,,,,
18-09-2020 18:18:54.048,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:54.067,,48.3089170818778,,,0.834351981055556,14.6948525506111,,,101.343384382754,,-1.52016668323648,65,
18-09-2020 18:18:54.114,,,,,,,968,,,,,,
18-09-2020 18:18:54.160,,,,-0.583529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:54.207,,48.3462664403464,,,0.836869687444445,14.697370257,,,104.550339378998,,-1.18142328142018,65,
18-09-2020 18:18:54.253,,,,,,,964,,,,,,
18-09-2020 18:18:54.299,,,,-0.595294117647059,,,,,,36.4705882352941,,,
18-09-2020 18:18:54.344,,48.3807407529099,,,0.839315017222223,14.6998155867778,,,99.4833086919858,,-1.17919625181623,64,
18-09-2020 18:18:54.559,,,,,,,960,,,,,,
