Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
12-09-2020 19:51:00.963,,58.4943109475105,,,2.65770469925,16.5182052688056,,,121.159343171952,,,0,66,
12-09-2020 19:51:00.995,,,,,,,1706,,,,,,,
12-09-2020 19:51:01.042,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:01.255,,58.5076938217602,,,2.66306097325,16.5235615428056,,,121.159343171952,,,0,66,
12-09-2020 19:51:01.486,,,,,,,1712,,,,,,,
12-09-2020 19:51:01.707,,,,-0.2,,,,,,80,,,,
12-09-2020 19:51:01.933,,58.5385830386931,,,2.67549804808333,16.5359986176389,,,121.159343171952,,,0,66,
12-09-2020 19:51:02.156,,,,,,,1713,,,,,,,
12-09-2020 19:51:02.388,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:02.576,,58.5676372536393,,,2.68729055591667,16.5477911254722,,,121.159343171952,,,0,66,
12-09-2020 19:51:02.652,,,,,,,1712,,,,,,,
12-09-2020 19:51:02.727,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:02.750,,58.5764902340356,,,2.69052077852778,16.5510213480833,,,128.285716773706,,,0.155412579712122,67,
12-09-2020 19:51:02.809,,,,,,,1715,,,,,,,
12-09-2020 19:51:02.856,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:51:02.928,,58.585535976432,,,2.69382901891667,16.5543295884722,,,128.390705915193,,,0.166040464977858,67,
12-09-2020 19:51:02.974,,,,,,,1715,,,,,,,
12-09-2020 19:51:03.009,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:03.055,,58.5919978062394,,,2.69619667980556,16.5566972493611,,,129.196497571741,,,0.24760948395034,67,
12-09-2020 19:51:03.079,,,,,,,1715,,,,,,,
12-09-2020 19:51:03.125,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:51:03.155,,58.597091997931,,,2.69806594072222,16.5585665102778,,,131.489457659975,,,0.479722218576333,67,
12-09-2020 19:51:03.202,,,,,,,1716,,,,,,,
12-09-2020 19:51:03.233,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:51:03.279,,58.60334912436,,,2.700364841,16.5608654105556,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.311,,,,,,,1718,,,,,,,
12-09-2020 19:51:03.356,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:03.426,,58.6107808689655,,,2.70310004341667,16.5636006129722,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.473,,,,,,,1719,,,,,,,
12-09-2020 19:51:03.499,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:51:03.545,,58.6167893421434,,,2.705315203,16.5658157725556,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.574,,,,,,,1719,,,,,,,
12-09-2020 19:51:03.619,,,,-0.2,,,,,,80,,,,
12-09-2020 19:51:03.654,,58.622280558324,,,2.70734247038889,16.5678430399444,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.730,,,,,,,1718,,,,,,,
12-09-2020 19:51:03.775,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:51:03.817,,58.6305034622459,,,2.71038159783333,16.5708821673889,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.851,,,,,,,1718,,,,,,,
12-09-2020 19:51:03.921,,,,-0.2,,,,,,80,,,,
12-09-2020 19:51:03.967,,58.6380364750786,,,2.71317168441667,16.5736722539722,,,126.75045054601,,,0,67,
12-09-2020 19:51:03.995,,,,,,,1721,,,,,,,
12-09-2020 19:51:04.012,,,,-0.2,,,,,,80,,,,
12-09-2020 19:51:04.075,,58.6434391594262,,,2.7151764305,16.5756770000556,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.121,,,,,,,1725,,,,,,,
12-09-2020 19:51:04.156,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:04.191,,58.6492499635198,,,2.71733531752778,16.5778358870833,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.236,,,,,,,1726,,,,,,,
12-09-2020 19:51:04.272,,,,-0.2,,,,,,80,,,,
12-09-2020 19:51:04.347,,58.6570864233444,,,2.72025131386111,16.5807518834167,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.397,,,,,,,1721,,,,,,,
12-09-2020 19:51:04.467,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:04.516,,58.6655012613459,,,2.72338847533333,16.5838890448889,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.548,,,,,,,1719,,,,,,,
12-09-2020 19:51:04.578,,,,-0.294117647058823,,,,,,70.5882352941177,,,,
12-09-2020 19:51:04.625,,58.6709384679238,,,2.72541869072222,16.5859192602778,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.656,,,,,,,1720,,,,,,,
12-09-2020 19:51:04.690,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:04.769,,58.6781001581321,,,2.72809660813889,16.5885971776944,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.815,,,,,,,1723,,,,,,,
12-09-2020 19:51:04.848,,,,-0.376470588235294,,,,,,62.3529411764706,,,,
12-09-2020 19:51:04.899,,58.6845446046565,,,2.730511223,16.5910117925556,,,126.75045054601,,,0,67,
12-09-2020 19:51:04.924,,,,,,,1720,,,,,,,
12-09-2020 19:51:04.959,,,,-0.376470588235294,,,,,,62.3529411764706,,,,
12-09-2020 19:51:05.009,,58.6900312960491,,,2.73256953744444,16.593070107,,,126.75045054601,,,0,67,
12-09-2020 19:51:05.072,,,,,,,1716,,,,,,,
12-09-2020 19:51:05.119,,,,-0.388235294117647,,,,,,61.1764705882353,,,,
12-09-2020 19:51:05.335,,58.7061434197528,,,2.73863157461111,16.5991321441667,,,126.75045054601,,,0,67,
12-09-2020 19:51:05.567,,,,,,,1710,,,,,,,
12-09-2020 19:51:05.789,,,,-0.364705882352941,,,,,,63.5294117647059,,,,
12-09-2020 19:51:06.014,,58.7355265699679,,,2.75108378177778,16.6115843513333,,,118.988531478163,,,-0.223077358043452,66,
12-09-2020 19:51:06.237,,,,,,,1706,,,,,,,
12-09-2020 19:51:06.467,,,,-0.341176470588235,,,,,,65.8823529411765,,,,
12-09-2020 19:51:06.693,,58.7646718274368,,,2.76353656461111,16.6240371341667,,,119.653202554074,,,-0.154774304394748,66,
12-09-2020 19:51:06.773,,,,,,,1701,,,,,,,
12-09-2020 19:51:06.823,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:06.855,,58.7715873896794,,,2.76650532344444,16.627005893,,,119.695121298753,,,-0.150466642499316,66,
12-09-2020 19:51:06.901,,,,,,,1699,,,,,,,
12-09-2020 19:51:06.931,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:06.964,,58.7762298869069,,,2.76850201961111,16.6290025891667,,,119.500398751242,,,-0.170476757413695,66,
12-09-2020 19:51:07.011,,,,,,,1699,,,,,,,
12-09-2020 19:51:07.085,,,,-0.294117647058823,,,,,,70.5882352941177,,,,
12-09-2020 19:51:07.136,,58.7835500309273,,,2.77165634477778,16.6321569143333,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.197,,,,,,,1698,,,,,,,
12-09-2020 19:51:07.244,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:07.279,,58.7896119252183,,,2.77427201461111,16.6347725841667,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.325,,,,,,,1700,,,,,,,
12-09-2020 19:51:07.360,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:07.393,,58.7944309677402,,,2.77635487377778,16.6368554433333,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.427,,,,,,,1695,,,,,,,
12-09-2020 19:51:07.473,,,,-0.294117647058823,,,,,,70.5882352941177,,,,
12-09-2020 19:51:07.524,,58.8000013347554,,,2.77876637811111,16.6392669476667,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.580,,,,,,,1693,,,,,,,
12-09-2020 19:51:07.630,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:07.657,,58.8056289424361,,,2.78120607727778,16.6417066468333,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.704,,,,,,,1697,,,,,,,
12-09-2020 19:51:07.773,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:07.821,,58.8125230561927,,,2.78420001511111,16.6447005846667,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.851,,,,,,,1700,,,,,,,
12-09-2020 19:51:07.895,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:07.928,,58.8170411205087,,,2.78616530627778,16.6466658758333,,,121.159343171952,,,0,66,
12-09-2020 19:51:07.975,,,,,,,1699,,,,,,,
12-09-2020 19:51:08.037,,,,-0.294117647058823,,,,,,70.5882352941177,,,,
12-09-2020 19:51:08.089,,58.8238180452808,,,2.78911814627778,16.6496187158333,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.130,,,,,,,1698,,,,,,,
12-09-2020 19:51:08.159,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:08.207,,58.8287861156371,,,2.79128636911111,16.6517869386667,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.246,,,,,,,1697,,,,,,,
12-09-2020 19:51:08.275,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:08.322,,58.8335934417426,,,2.79338696211111,16.6538875316667,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.351,,,,,,,1692,,,,,,,
12-09-2020 19:51:08.397,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:08.428,,58.8380621074175,,,2.79534205261111,16.6558426221667,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.475,,,,,,,1698,,,,,,,
12-09-2020 19:51:08.547,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:08.599,,58.8451840636945,,,2.79846359777778,16.6589641673333,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.627,,,,,,,1696,,,,,,,
12-09-2020 19:51:08.655,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:08.690,,58.8490150392598,,,2.80014500461111,16.6606455741667,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.742,,,,,,,1694,,,,,,,
12-09-2020 19:51:08.777,,,,-0.294117647058823,,,,,,70.5882352941177,,,,
12-09-2020 19:51:08.817,,58.854306499735,,,2.80247083727778,16.6629714068333,,,121.159343171952,,,0,66,
12-09-2020 19:51:08.853,,,,,,,1698,,,,,,,
12-09-2020 19:51:09.003,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:09.052,,58.8640776529578,,,2.80677455427778,16.6672751238333,,,121.159343171952,,,0,66,
12-09-2020 19:51:09.115,,,,,,,1696,,,,,,,
12-09-2020 19:51:09.161,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:09.200,,58.8702063320456,,,2.80947956611111,16.6699801356667,,,121.159343171952,,,0,66,
12-09-2020 19:51:09.235,,,,,,,1690,,,,,,,
12-09-2020 19:51:09.456,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:09.689,,58.8904498368207,,,2.81844969577778,16.6789502653333,,,121.159343171952,,,0,66,
12-09-2020 19:51:09.915,,,,,,,1695,,,,,,,
12-09-2020 19:51:10.133,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:10.358,,58.9179562319983,,,2.83071787477778,16.6912184443333,,,121.159343171952,,,0,66,
12-09-2020 19:51:10.591,,,,,,,1694,,,,,,,
12-09-2020 19:51:10.775,,,,-0.341176470588235,,,,,,65.8823529411765,,,,
12-09-2020 19:51:10.852,,58.9381138463575,,,2.83976806427778,16.7002686338333,,,121.159343171952,,,0,66,
12-09-2020 19:51:10.902,,,,,,,1691,,,,,,,
12-09-2020 19:51:11.018,,,,-0.341176470588235,,,,,,65.8823529411765,,,,
12-09-2020 19:51:11.157,,58.9505195458739,,,2.84536363961111,16.7058642091667,,,121.159343171952,,,0,66,
12-09-2020 19:51:11.203,,,,,,,1689,,,,,,,
12-09-2020 19:51:11.261,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:11.326,,58.9573617937734,,,2.84845892411111,16.7089594936667,,,121.159343171952,,,0,66,
12-09-2020 19:51:11.369,,,,,,,1692,,,,,,,
12-09-2020 19:51:11.421,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:11.485,,58.9638209945295,,,2.85138651361111,16.7118870831667,,,121.159343171952,,,0,66,
12-09-2020 19:51:11.530,,,,,,,1689,,,,,,,
12-09-2020 19:51:11.559,,,,-0.341176470588235,,,,,,65.8823529411765,,,,
12-09-2020 19:51:11.642,,58.9692602558739,,,2.85422137305556,16.7147219426111,,,112.368597264085,,,-0.351273769975903,65,
12-09-2020 19:51:11.675,,,,,,,1692,,,,,,,
12-09-2020 19:51:11.720,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:11.751,,58.9736354996315,,,2.85621096872222,16.7167115382778,,,,,,,66,
12-09-2020 19:51:11.795,,,,,,,1693,,,,,,,
12-09-2020 19:51:11.828,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:11.873,,58.9785625511038,,,2.85845376422222,16.7189543337778,,,,,,,66,
12-09-2020 19:51:11.936,,,,,,,1689,,,,,,,
12-09-2020 19:51:11.982,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:12.016,,58.9834851220957,,,2.86103189352778,16.7215324630833,,,,,,,65,
12-09-2020 19:51:12.061,,,,,,,1686,,,,,,,
12-09-2020 19:51:12.093,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:12.138,,58.9883656696789,,,2.86325919002778,16.7237597595833,,,,,,,66,
12-09-2020 19:51:12.172,,,,,,,1689,,,,,,,
12-09-2020 19:51:12.216,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:12.249,,58.9928150054827,,,2.86529411302778,16.7257946825833,,,,,,,66,
12-09-2020 19:51:12.295,,,,,,,1694,,,,,,,
12-09-2020 19:51:12.356,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:12.399,,58.9979916947595,,,2.86801736025,16.7285179298056,,,,,,,65,
12-09-2020 19:51:12.443,,,,,,,1680,,,,,,,
12-09-2020 19:51:12.475,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:12.522,,59.0022094789033,,,2.87023914691667,16.7307397164722,,,115.735121945474,,,0,65,
12-09-2020 19:51:12.591,,,,,,,1680,,,,,,,
12-09-2020 19:51:12.637,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:12.657,,59.0068170291291,,,2.87267036177778,16.7331709313333,,,110.610575085627,,,-0.534711331489178,65,
12-09-2020 19:51:12.704,,,,,,,1684,,,,,,,
12-09-2020 19:51:12.737,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:12.783,,59.0111234392004,,,2.87494597025,16.7354465398056,,,110.755061621027,,,-0.519635152104172,65,
12-09-2020 19:51:12.814,,,,,,,1685,,,,,,,
12-09-2020 19:51:12.889,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:12.937,,59.016365061701,,,2.87772143413889,16.7382220036944,,,115.735121945474,,,0,65,
12-09-2020 19:51:12.967,,,,,,,1676,,,,,,,
12-09-2020 19:51:13.013,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:51:13.075,,59.0210746124759,,,2.8802160565,16.7407166260556,,,115.735121945474,,,0,65,
12-09-2020 19:51:13.120,,,,,,,1678,,,,,,,
12-09-2020 19:51:13.163,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:13.194,,59.0251235815458,,,2.88236590622222,16.7428664757778,,,115.735121945474,,,0,65,
12-09-2020 19:51:13.268,,,,,,,1682,,,,,,,
12-09-2020 19:51:13.313,,,,-0.317647058823529,,,,,,68.2352941176471,,,,
12-09-2020 19:51:13.465,,59.0343043642592,,,2.88725212413889,16.7477526936944,,,115.735121945474,,,0,65,
12-09-2020 19:51:13.678,,,,,,,1682,,,,,,,
12-09-2020 19:51:13.912,,,,-0.305882352941176,,,,,,69.4117647058824,,,,
12-09-2020 19:51:14.136,,59.0569681245605,,,2.89937579775,16.7598763673056,,,115.735121945474,,,0,65,
12-09-2020 19:51:14.357,,,,,,,1676,,,,,,,
12-09-2020 19:51:14.587,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:14.814,,59.0796693117438,,,2.91161234566667,16.7721129152222,,,115.735121945474,,,0,65,
12-09-2020 19:51:14.896,,,,,,,1672,,,,,,,
12-09-2020 19:51:14.929,,,,-0.270588235294118,,,,,,72.9411764705882,,,,
12-09-2020 19:51:14.978,,59.0851382811604,,,2.91457341163889,16.7750739811944,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.002,,,,,,,1674,,,,,,,
12-09-2020 19:51:15.047,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:15.075,,59.0883597837397,,,2.91632081025,16.7768213798056,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.118,,,,,,,1675,,,,,,,
12-09-2020 19:51:15.194,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:15.246,,59.0940486980405,,,2.91941086330556,16.7799114328611,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.366,,,,,,,1674,,,,,,,
12-09-2020 19:51:15.397,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:51:15.453,,59.1009188191811,,,2.92315059677778,16.7836511663333,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.507,,,,,,,1674,,,,,,,
12-09-2020 19:51:15.557,,,,-0.270588235294118,,,,,,72.9411764705882,,,,
12-09-2020 19:51:15.604,,59.1059238682224,,,2.92588065275,16.7863812223056,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.633,,,,,,,1675,,,,,,,
12-09-2020 19:51:15.678,,,,-0.270588235294118,,,,,,72.9411764705882,,,,
12-09-2020 19:51:15.711,,59.1094628240012,,,2.92781377441667,16.7883143439722,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.762,,,,,,,1675,,,,,,,
12-09-2020 19:51:15.816,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:51:15.859,,59.1143493378712,,,2.93048660872222,16.7909871782778,,,115.735121945474,,,0,65,
12-09-2020 19:51:15.906,,,,,,,1672,,,,,,,
12-09-2020 19:51:15.936,,,,-0.270588235294118,,,,,,72.9411764705882,,,,
12-09-2020 19:51:15.983,,59.1184129469012,,,2.93271311330556,16.7932136828611,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.016,,,,,,,1674,,,,,,,
12-09-2020 19:51:16.060,,,,-0.247058823529412,,,,,,75.2941176470588,,,,
12-09-2020 19:51:16.089,,59.1219165479641,,,2.93463497733333,16.7951355468889,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.136,,,,,,,1674,,,,,,,
12-09-2020 19:51:16.158,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:51:16.203,,59.1256766214394,,,2.93669995511111,16.7972005246667,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.235,,,,,,,1676,,,,,,,
12-09-2020 19:51:16.282,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:51:16.315,,59.1293298606614,,,2.93870907983333,16.7992096493889,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.355,,,,,,,1676,,,,,,,
12-09-2020 19:51:16.400,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:51:16.428,,59.1330387568244,,,2.94075126247222,16.8012518320278,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.472,,,,,,,1680,,,,,,,
12-09-2020 19:51:16.543,,,,-0.247058823529412,,,,,,75.2941176470588,,,,
12-09-2020 19:51:16.587,,59.1382598047533,,,2.94363117775,16.8041317473056,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.620,,,,,,,1678,,,,,,,
12-09-2020 19:51:16.668,,,,-0.247058823529412,,,,,,75.2941176470588,,,,
12-09-2020 19:51:16.733,,59.1430411788154,,,2.94627267844444,16.806773248,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.779,,,,,,,1679,,,,,,,
12-09-2020 19:51:16.813,,,,-0.247058823529412,,,,,,75.2941176470588,,,,
12-09-2020 19:51:16.887,,59.1480458528247,,,2.94904222733333,16.8095427968889,,,115.735121945474,,,0,65,
12-09-2020 19:51:16.933,,,,,,,1682,,,,,,,
12-09-2020 19:51:16.972,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:16.999,,59.1516952917104,,,2.95106429247222,16.8115648620278,,,115.735121945474,,,0,65,
12-09-2020 19:51:17.045,,,,,,,1681,,,,,,,
12-09-2020 19:51:17.078,,,,-0.235294117647059,,,,,,76.4705882352941,,,,
12-09-2020 19:51:17.125,,59.1558101231778,,,2.95334744636111,16.8138480159167,,,115.735121945474,,,0,65,
12-09-2020 19:51:17.153,,,,,,,1683,,,,,,,
12-09-2020 19:51:17.198,,,,-0.235294117647059,,,,,,76.4705882352941,,,,
12-09-2020 19:51:17.229,,59.1591848687272,,,2.95522245080556,16.8157230203611,,,115.735121945474,,,0,65,
12-09-2020 19:51:17.274,,,,,,,1681,,,,,,,
12-09-2020 19:51:17.302,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:51:17.339,,59.1627379499796,,,2.95719889858333,16.8176994681389,,,115.735121945474,,,0,65,
12-09-2020 19:51:17.383,,,,,,,1683,,,,,,,
12-09-2020 19:51:17.415,,,,-0.223529411764706,,,,,,77.6470588235294,,,,
12-09-2020 19:51:17.570,,59.1701948700902,,,2.96136789566667,16.8218684652222,,,115.735121945474,,,0,65,
12-09-2020 19:51:17.790,,,,,,,1682,,,,,,,
12-09-2020 19:51:18.017,,,,-0.576470588235294,,,,,,42.3529411764706,,,,
12-09-2020 19:51:18.237,,59.1917343265588,,,2.97342082761111,16.8339213971667,,,115.735121945474,,,0,65,
12-09-2020 19:51:18.469,,,,,,,1685,,,,,,,
12-09-2020 19:51:18.693,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:51:18.916,,59.2097201447299,,,2.98549109605556,16.8459916656111,,,108.921316940317,,,-0.164676612383129,64,
12-09-2020 19:51:18.997,,,,,,,1646,,,,,,,
12-09-2020 19:51:19.049,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:51:19.078,,59.2140001978109,,,2.9883765645,16.8488771340556,,,108.968546528862,,,-0.159671527310659,64,
12-09-2020 19:51:19.151,,,,,,,1645,,,,,,,
12-09-2020 19:51:19.197,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:51:19.289,,59.2195497768108,,,2.99212680094444,16.8526273705,,,108.951073202102,,,-0.161523237004234,64,
12-09-2020 19:51:19.351,,,,,,,1634,,,,,,,
12-09-2020 19:51:19.396,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:51:19.432,,59.222519192478,,,2.99462821769444,16.85512878725,,,101.059632621324,,,-0.4648129572673,63,
12-09-2020 19:51:19.539,,,,,,,1626,,,,,,,
12-09-2020 19:51:19.584,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:51:19.621,,59.2264263525136,,,2.99792654769444,16.85842711725,,,101.715845287281,,,-0.394167972663411,63,
12-09-2020 19:51:19.659,,,,,,,1621,,,,,,,
12-09-2020 19:51:19.703,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:19.733,,59.2287530894513,,,2.99989346894444,16.8603940385,,,101.436703994276,,,-0.424219102990064,63,
12-09-2020 19:51:19.778,,,,,,,1615,,,,,,,
12-09-2020 19:51:19.812,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:51:19.857,,59.2313122119171,,,3.00206079844444,16.862561368,,,100.832095156306,,,-0.489308645246065,63,
12-09-2020 19:51:19.881,,,,,,,1612,,,,,,,
12-09-2020 19:51:19.925,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:19.958,,59.2328427738854,,,3.00379805911111,16.8642986286667,,,95.6076472368734,,,-0.528455511402041,62,
12-09-2020 19:51:20.001,,,,,,,1609,,,,,,,
12-09-2020 19:51:20.035,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.080,,59.2346960725647,,,3.00590524277778,16.8664058123333,,,94.9123604805528,,,-0.604514324365895,62,
12-09-2020 19:51:20.112,,,,,,,1602,,,,,,,
12-09-2020 19:51:20.155,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.187,,59.236305021904,,,3.00773696905556,16.8682375386111,,,94.8387112106622,,,-0.612570965733809,62,
12-09-2020 19:51:20.230,,,,,,,1598,,,,,,,
12-09-2020 19:51:20.259,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.304,,59.2380768338476,,,3.00975645888889,16.8702570284444,,,94.7560641922664,,,-0.621611888859474,62,
12-09-2020 19:51:20.335,,,,,,,1592,,,,,,,
12-09-2020 19:51:20.378,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.449,,59.2402706017418,,,3.01226104533333,16.8727616148889,,,100.438489371592,,,0,62,
12-09-2020 19:51:20.495,,,,,,,1587,,,,,,,
12-09-2020 19:51:20.566,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.614,,59.2427497575414,,,3.01509721983333,16.8755977893889,,,100.438489371592,,,0,62,
12-09-2020 19:51:20.641,,,,,,,1584,,,,,,,
12-09-2020 19:51:20.686,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:51:20.715,,59.2437221885685,,,3.01681473413889,16.8773153036944,,,90.931190025334,,,-0.525388086841943,61,
12-09-2020 19:51:20.761,,,,,,,1582,,,,,,,
12-09-2020 19:51:20.794,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:51:20.840,,59.2449194942972,,,3.01893482811111,16.8794353976667,,,91.0004981501963,,,-0.517682040974285,61,
12-09-2020 19:51:20.876,,,,,,,1575,,,,,,,
12-09-2020 19:51:20.910,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:20.955,,59.2460187701758,,,3.02088299866667,16.8813835682222,,,90.7202933853714,,,-0.548836696714378,61,
12-09-2020 19:51:21.025,,,,,,,1570,,,,,,,
12-09-2020 19:51:21.073,,,,-0.694117647058824,,,,,,30.5882352941176,,,,
12-09-2020 19:51:21.136,,59.2477397484977,,,3.02393836158333,16.8844389311389,,,90.8684425470087,,,-0.532364685141425,61,
12-09-2020 19:51:21.181,,,,,,,1567,,,,,,,
12-09-2020 19:51:21.253,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:51:21.297,,59.2492767833744,,,3.02667132255556,16.8871718921111,,,95.6565269555028,,,0,61,
